1603,S/,216
1604,S/,141
1605,S/,213
1606,S/,190
1607,S/,149
1608,S/,168
1609,S/,349
1610,S/,268
1611,S/,198
1612,S/,660
1613,S/,234
1614,S/,163
1615,S/,525
1616,S/,166
1617,S/,163
1618,S/,402
1619,S/,310
1620,S/,245
1621,S/,171
1622,S/,215
1623,S/,171
1624,S/,222
1625,S/,158
1626,S/,2.201
1627,S/,235
1628,S/,155
1629,S/,171
1630,S/,199
1631,S/,172
1632,S/,290
1633,S/,192
1634,S/,148
1635,S/,310
1636,S/,216
1637,S/,131
1638,S/,216
1639,S/,147
1640,S/,180
1641,S/,9
1642,S/,43
1643,S/,24
1644,S/,29
1645,S/,699
1646,S/,381
1647,S/,30
1648,S/,30
1649,S/,420
1650,S/,772
1651,S/,29
1652,S/,30
1653,S/,439
1654,S/,400
1655,S/,12
1656,S/,15
1657,S/,90
1658,S/,99
1659,S/,672
1660,S/,112
1661,S/,100
1662,S/,635
1663,S/,8
1664,S/,60
1665,S/,175
1666,S/,350
1667,S/,129
1668,S/,149
1669,S/,339
1670,S/,595
1671,S/,449
1672,S/,20
1673,S/,75
1674,S/,105
1675,S/,60
1676,S/,379
1677,S/,127
1678,S/,25
1679,S/,75
1680,S/,112
1681,S/,650
1682,S/,990
1683,S/,30
1684,S/,20
1685,S/,250
1686,S/,170
1687,S/,18
1688,S/,54
1689,S/,43
1690,S/,89
1691,S/,609
1692,S/,168
1693,S/,303
1694,S/,168
1695,S/,782
1696,S/,310
1697,S/,405
1698,S/,184
1699,S/,30
1700,S/,30
1701,S/,229
1702,S/,190
1703,S/,171
1704,S/,228
1705,S/,160
1706,S/,349
1707,S/,229
1708,S/,181
1709,S/,323
1710,S/,157
1711,S/,150
1712,S/,151
1713,S/,507
1714,S/,133
1715,S/,158
1716,S/,157
1717,S/,220
1718,S/,254
1719,S/,149
1720,S/,232
1721,S/,285
1722,S/,178
1723,S/,470
1724,S/,135
1725,S/,183
1726,S/,548
1727,S/,205
1728,S/,493
1729,S/,133
1730,S/,258
1731,S/,224
1732,S/,148
1733,S/,190
1734,S/,173
1735,S/,333
1736,S/,260
1737,S/,179
1738,S/,168
1739,S/,331
1740,S/,127
1741,S/,184
1742,S/,163
1743,S/,248
